subid,session,run,trial,trial_type,side,response,correct,strength,response_time,cumulative_response_time,fixation_onset,fixation_dur,stim_onset,stim_dur,blank_onset,blank_dur,mask_onset,mask_dur,response_onset,response_dur,go_side,Staircase_stimulus,Presentation Duration
p07,1,4,1,nogo,left,NA,1,strong,NA,NA,0.0,0.2,0.25,0.016666666666666666,0.26666666666666666,0.03333333333333333,0.3,0.2,0.5,1.3,right,12,0.017728683924360666
p07,1,4,2,nogo,left,NA,1,weak,NA,NA,1.8,0.2,2.05,0.2,2.25,0.03333333333333333,2.283333333333333,0.016666666666666666,2.3,1.3,right,12,0.2132412647606543
p07,1,4,3,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,4,4,nogo,left,NA,1,weak,NA,NA,5.4,0.2,5.65,0.2,5.85,0.03333333333333333,5.883333333333334,0.016666666666666666,5.9,1.3,right,12,0.21340079241963394
p07,1,4,5,nogo,left,NA,1,weak,NA,NA,7.2,0.2,7.45,0.2,7.65,0.03333333333333333,7.683333333333334,0.016666666666666666,7.7,1.3,right,12,0.2135110541821632
p07,1,4,6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,9.0,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p07,1,4,7,go,right,right,1,weak,0.196,13.885,12.6,0.2,12.85,0.2,13.05,0.03333333333333333,13.083333333333334,0.016666666666666666,13.1,1.3,right,12,0.21328642516346008
p07,1,4,8,nogo,left,right,0,strong,0.729,16.125,14.4,0.2,14.65,0.016666666666666666,14.666666666666666,0.03333333333333333,14.7,0.2,14.9,1.3,right,12,0.01784657017014979
p07,1,4,9,go,right,right,1,strong,0.409,17.512,16.2,0.2,16.45,0.016666666666666666,16.466666666666665,0.03333333333333333,16.5,0.2,16.7,1.3,right,12,0.017862112386865192
p07,1,4,10,catch,NA,right,1,catch,0.747,19.503,18.0,0.2,18.25,0.0,18.25,0.0,18.25,0.25,18.5,1.3,right,12,1.7301714251516387e-05
p07,1,4,11,go,right,right,1,weak,0.214,20.872,19.8,0.2,20.05,0.2,20.25,0.03333333333333333,20.283333333333335,0.016666666666666666,20.3,1.3,right,12,0.21334888727869838
p07,1,4,12,nogo,left,NA,1,weak,NA,NA,21.6,0.2,21.85,0.2,22.05,0.03333333333333333,22.083333333333332,0.016666666666666666,22.1,1.3,right,12,0.21322924153719214
p07,1,4,13,go,right,right,1,weak,0.214,24.676,23.4,0.2,23.65,0.2,23.85,0.03333333333333333,23.883333333333333,0.016666666666666666,23.9,1.3,right,12,0.21339170168721466
p07,1,4,14,nogo,left,right,0,strong,0.587,26.756,25.2,0.2,25.45,0.016666666666666666,25.466666666666665,0.03333333333333333,25.5,0.2,25.7,1.3,right,12,0.017678245032584528
p07,1,4,15,nogo,left,right,0,strong,0.658,28.534,27.0,0.2,27.25,0.016666666666666666,27.266666666666666,0.03333333333333333,27.3,0.2,27.5,1.3,right,12,0.017865044879727066
p07,1,4,16,go,right,right,1,strong,0.463,30.045,28.8,0.2,29.05,0.016666666666666666,29.066666666666666,0.03333333333333333,29.1,0.2,29.3,1.3,right,12,0.017824576467319275
p07,1,4,17,go,right,right,1,weak,0.249,31.734,30.6,0.2,30.85,0.2,31.05,0.03333333333333333,31.083333333333332,0.016666666666666666,31.1,1.3,right,12,0.21345445705264865
p07,1,4,18,go,right,right,1,strong,0.658,33.85,32.4,0.2,32.65,0.016666666666666666,32.666666666666664,0.03333333333333333,32.7,0.2,32.9,1.3,right,12,0.017819591228544596
p07,1,4,19,Rest,Rest,Rest,Rest,Rest,Rest,Rest,34.2,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,4,20,nogo,left,NA,1,strong,NA,NA,36.0,0.2,36.25,0.016666666666666666,36.266666666666666,0.03333333333333333,36.3,0.2,36.5,1.3,right,12,0.017822230473029776
p07,1,4,21,go,right,right,1,weak,0.232,38.952,37.8,0.2,38.05,0.2,38.25,0.03333333333333333,38.28333333333333,0.016666666666666666,38.3,1.3,right,12,0.21328730491222814
p07,1,4,22,go,right,right,1,weak,0.214,40.836,39.6,0.2,39.85,0.2,40.05,0.03333333333333333,40.083333333333336,0.016666666666666666,40.1,1.3,right,12,0.21346178828753182
p07,1,4,23,nogo,left,NA,1,weak,NA,NA,41.4,0.2,41.65,0.2,41.85,0.03333333333333333,41.88333333333333,0.016666666666666666,41.9,1.3,right,12,0.21332220158728887
p07,1,4,24,nogo,left,NA,1,weak,NA,NA,43.2,0.2,43.45,0.2,43.65,0.03333333333333333,43.68333333333333,0.016666666666666666,43.7,1.3,right,12,0.21326296521510812
p07,1,4,25,nogo,left,right,0,weak,0.232,46.561,45.0,0.2,45.25,0.2,45.45,0.03333333333333333,45.483333333333334,0.016666666666666666,45.5,1.3,right,12,0.21345005831244634
p07,1,4,26,nogo,left,right,0,strong,0.623,48.659,46.8,0.2,47.05,0.016666666666666666,47.06666666666667,0.03333333333333333,47.1,0.2,47.3,1.3,right,12,0.017940996467586956
p07,1,4,27,go,right,right,1,weak,0.249,50.188,48.6,0.2,48.85,0.2,49.05,0.03333333333333333,49.083333333333336,0.016666666666666666,49.1,1.3,right,12,0.21338759619720804
p07,1,4,28,catch,NA,NA,0,catch,NA,NA,50.4,0.2,50.65,0.0,50.65,0.0,50.65,0.25,50.9,1.3,right,12,1.847470957727637e-05
p07,1,4,29,Rest,Rest,Rest,Rest,Rest,Rest,Rest,52.2,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,4,30,nogo,left,right,0,strong,0.605,55.824,54.0,0.2,54.25,0.016666666666666666,54.266666666666666,0.03333333333333333,54.3,0.2,54.5,1.3,right,12,0.017748624881278374
p07,1,4,31,Rest,Rest,Rest,Rest,Rest,Rest,Rest,55.8,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,4,32,catch,NA,right,1,catch,1.191,59.983,57.6,0.2,57.85,0.0,57.85,0.0,57.85,0.25,58.1,1.3,right,12,1.7594962628209032e-05
p07,1,4,33,go,right,right,1,weak,0.249,60.944,59.4,0.2,59.65,0.2,59.85,0.03333333333333333,59.88333333333333,0.016666666666666666,59.9,1.3,right,12,0.21333598430828715
p07,1,4,34,Rest,Rest,Rest,Rest,Rest,Rest,Rest,61.2,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,4,35,go,right,right,1,strong,0.427,64.748,63.0,0.2,63.25,0.016666666666666666,63.266666666666666,0.03333333333333333,63.3,0.2,63.5,1.3,right,12,0.017688215510133887
p07,1,4,36,go,right,right,1,strong,0.409,66.437,64.8,0.2,65.05,0.016666666666666666,65.06666666666666,0.03333333333333333,65.1,0.2,65.3,1.3,right,12,0.017647747097726096
p07,1,4,37,nogo,left,NA,1,weak,NA,NA,66.6,0.2,66.85,0.2,67.05,0.03333333333333333,67.08333333333333,0.016666666666666666,67.1,1.3,right,12,0.21334800753174932
p07,1,4,38,catch,NA,right,1,catch,0.534,70.117,68.4,0.2,68.65,0.0,68.65,0.0,68.65,0.25,68.9,1.3,right,12,1.7888211004901677e-05
p07,1,4,39,nogo,left,right,0,strong,0.854,72.144,70.2,0.2,70.45,0.016666666666666666,70.46666666666667,0.03333333333333333,70.5,0.2,70.7,1.3,right,12,0.017852141909315833
p07,1,4,40,Rest,Rest,Rest,Rest,Rest,Rest,Rest,72.0,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,4,41,go,right,right,1,strong,0.445,75.362,73.8,0.2,74.05,0.016666666666666666,74.06666666666666,0.03333333333333333,74.1,0.2,74.3,1.3,right,12,0.01784275792851986
p07,1,4,42,Rest,Rest,Rest,Rest,Rest,Rest,Rest,75.6,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,4,43,go,right,right,1,strong,0.516,79.059,77.4,0.2,77.65,0.016666666666666666,77.66666666666667,0.03333333333333333,77.7,0.2,77.9,1.3,right,12,0.017817245232436107
p07,1,4,44,go,right,right,1,strong,0.392,80.642,79.2,0.2,79.45,0.016666666666666666,79.46666666666667,0.03333333333333333,79.5,0.2,79.7,1.3,right,12,0.017844517424236983
p07,1,4,1,nogo,left,right,0,strong,0.623,87.913,84.2,0.2,84.45,0.016666666666666666,84.46666666666667,0.03333333333333333,84.5,0.2,84.7,1.3,right,12,0.017806688256314374
p07,1,4,2,go,right,right,1,strong,0.391,89.388,86.0,0.2,86.25,0.016666666666666666,86.26666666666667,0.03333333333333333,86.3,0.2,86.5,1.3,right,12,0.018164745735703036
p07,1,4,3,Rest,Rest,Rest,Rest,Rest,Rest,Rest,87.8,3.6,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,3.6
p07,1,4,4,nogo,left,NA,1,weak,NA,NA,91.4,0.2,91.65,0.2,91.85,0.03333333333333333,91.88333333333334,0.016666666666666666,91.9,1.3,right,12,0.21337615947049926
p07,1,4,5,go,right,right,1,strong,0.356,96.802,93.2,0.2,93.45,0.016666666666666666,93.46666666666667,0.03333333333333333,93.5,0.2,93.7,1.3,right,12,0.017832494200774818
p07,1,4,6,nogo,left,NA,1,weak,NA,NA,95.0,0.2,95.25,0.2,95.45,0.03333333333333333,95.48333333333333,0.016666666666666666,95.5,1.3,right,12,0.21348847397894133
p07,1,4,7,Rest,Rest,Rest,Rest,Rest,Rest,Rest,96.8,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,4,8,nogo,left,right,0,strong,0.498,102.473,98.6,0.2,98.85,0.016666666666666666,98.86666666666666,0.03333333333333333,98.9,0.2,99.1,1.3,right,12,0.01785038241177972
p07,1,4,9,catch,NA,right,1,catch,0.427,104.055,100.4,0.2,100.65,0.0,100.65,0.0,100.65,0.25,100.9,1.3,right,12,2.4046446924330667e-05
p07,1,4,10,go,right,right,1,weak,0.232,105.762,102.2,0.2,102.45,0.2,102.65,0.03333333333333333,102.68333333333334,0.016666666666666666,102.7,1.3,right,12,0.2132298280357645
p07,1,4,11,nogo,left,NA,1,weak,NA,NA,104.0,0.2,104.25,0.2,104.45,0.03333333333333333,104.48333333333333,0.016666666666666666,104.5,1.3,right,12,0.21336267000151565
p07,1,4,12,nogo,left,right,0,strong,0.587,109.726,105.8,0.2,106.05,0.016666666666666666,106.06666666666666,0.03333333333333333,106.1,0.2,106.3,1.3,right,12,0.017815485736718983
p07,1,4,13,go,right,right,1,strong,0.48,111.326,107.6,0.2,107.85,0.016666666666666666,107.86666666666666,0.03333333333333333,107.9,0.2,108.1,1.3,right,12,0.017797890775909764
p07,1,4,14,go,right,right,1,weak,0.214,112.962,109.4,0.2,109.65,0.2,109.85,0.03333333333333333,109.88333333333334,0.016666666666666666,109.9,1.3,right,12,0.21336706874171796
p07,1,4,15,catch,NA,right,1,catch,0.551,114.953,111.2,0.2,111.45,0.0,111.45,0.0,111.45,0.25,111.7,1.3,right,12,1.8181461200583726e-05
p07,1,4,16,nogo,left,right,0,strong,0.765,116.873,113.0,0.2,113.25,0.016666666666666666,113.26666666666667,0.03333333333333333,113.3,0.2,113.5,1.3,right,12,0.01784803641567123
p07,1,4,17,catch,NA,right,1,catch,0.551,118.313,114.8,0.2,115.05,0.0,115.05,0.0,115.05,0.25,115.3,1.3,right,12,2.287344977958128e-05
p07,1,4,18,go,right,right,1,strong,0.587,120.055,116.6,0.2,116.85,0.016666666666666666,116.86666666666666,0.03333333333333333,116.9,0.2,117.1,1.3,right,12,0.017706983469906845
p07,1,4,19,go,right,right,1,weak,0.356,121.726,118.4,0.2,118.65,0.2,118.85,0.03333333333333333,118.88333333333334,0.016666666666666666,118.9,1.3,right,12,0.21323833226779243
p07,1,4,20,Rest,Rest,Rest,Rest,Rest,Rest,Rest,120.2,5.4,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,5.4
p07,1,4,21,nogo,left,right,0,weak,0.125,129.158,125.6,0.2,125.85,0.2,126.05,0.03333333333333333,126.08333333333333,0.016666666666666666,126.1,1.3,right,12,0.2133509400246112
p07,1,4,22,nogo,left,NA,1,weak,NA,NA,127.4,0.2,127.65,0.2,127.85,0.03333333333333333,127.88333333333334,0.016666666666666666,127.9,1.3,right,12,0.21337586622212257
p07,1,4,23,go,right,right,1,weak,0.196,133.033,129.2,0.2,129.45,0.2,129.65,0.03333333333333333,129.68333333333334,0.016666666666666666,129.7,1.3,right,12,0.21338700969863567
p07,1,4,24,go,right,right,1,strong,0.605,135.149,131.0,0.2,131.25,0.016666666666666666,131.26666666666668,0.03333333333333333,131.3,0.2,131.5,1.3,right,12,0.017723405433571315
p07,1,4,25,go,right,right,1,strong,0.534,136.784,132.8,0.2,133.05,0.016666666666666666,133.06666666666666,0.03333333333333333,133.1,0.2,133.3,1.3,right,12,0.017825456214268343
p07,1,4,26,nogo,left,NA,1,weak,NA,NA,134.6,0.2,134.85,0.2,135.05,0.03333333333333333,135.08333333333334,0.016666666666666666,135.1,1.3,right,12,0.21345269755693153
p07,1,4,27,Rest,Rest,Rest,Rest,Rest,Rest,Rest,136.4,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,4,28,nogo,left,NA,1,strong,NA,NA,138.2,0.2,138.45,0.016666666666666666,138.46666666666667,0.03333333333333333,138.5,0.2,138.7,1.3,right,12,0.017753610120053054
p07,1,4,29,go,right,right,1,strong,0.338,143.824,140.0,0.2,140.25,0.016666666666666666,140.26666666666668,0.03333333333333333,140.3,0.2,140.5,1.3,right,12,0.017864751631350373
p07,1,4,30,nogo,left,right,0,strong,0.57,145.762,141.8,0.2,142.05,0.016666666666666666,142.06666666666666,0.03333333333333333,142.1,0.2,142.3,1.3,right,12,0.017876188356240164
p07,1,4,31,go,right,right,1,weak,0.249,147.345,143.6,0.2,143.85,0.2,144.05,0.03333333333333333,144.08333333333334,0.016666666666666666,144.1,1.3,right,12,0.21330196738199447
p07,1,4,32,nogo,left,NA,1,weak,NA,NA,145.4,0.2,145.65,0.2,145.85,0.03333333333333333,145.88333333333333,0.016666666666666666,145.9,1.3,right,12,0.2134397945847013
p07,1,4,33,go,right,right,1,weak,0.249,151.149,147.2,0.2,147.45,0.2,147.65,0.03333333333333333,147.68333333333334,0.016666666666666666,147.7,1.3,right,12,0.21324009176350955
p07,1,4,34,go,right,right,1,weak,0.392,153.194,149.0,0.2,149.25,0.2,149.45,0.03333333333333333,149.48333333333332,0.016666666666666666,149.5,1.3,right,12,0.21337439997478214
p07,1,4,35,go,right,right,1,weak,0.249,154.954,150.8,0.2,151.05,0.2,151.25,0.03333333333333333,151.28333333333333,0.016666666666666666,151.3,1.3,right,12,0.21338026496232487
p07,1,4,36,nogo,left,right,0,strong,0.783,157.194,152.6,0.2,152.85,0.016666666666666666,152.86666666666667,0.03333333333333333,152.9,0.2,153.1,1.3,right,12,0.017738947652105708
p07,1,4,37,nogo,left,NA,1,weak,NA,NA,154.4,0.2,154.65,0.2,154.85,0.03333333333333333,154.88333333333333,0.016666666666666666,154.9,1.3,right,12,0.21346736002669786
p07,1,4,38,catch,NA,right,1,catch,0.569,160.536,156.2,0.2,156.45,0.0,156.45,0.0,156.45,0.25,156.7,1.3,right,12,1.8181461200583726e-05
p07,1,4,39,Rest,Rest,Rest,Rest,Rest,Rest,Rest,158.0,1.8,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,1.8
p07,1,4,40,go,right,right,1,strong,0.765,164.358,159.8,0.2,160.05,0.016666666666666666,160.06666666666666,0.03333333333333333,160.1,0.2,160.3,1.3,right,12,0.017868857121356996
p07,1,4,41,nogo,left,right,0,strong,0.641,165.94,161.6,0.2,161.85,0.016666666666666666,161.86666666666667,0.03333333333333333,161.9,0.2,162.1,1.3,right,12,0.017689388507278636
